#Peak	ν(F2) [ppm]	ν(F1) [ppm]	ν(F2) [Hz]	ν(F1) [Hz]	Intensity [abs]	
1	8.1147	119.9167	4847.9246	7259.3433	16218.91	
2	8.3026	121.1906	4960.1808	7336.4608	16558.76	
3	7.9973	121.9162	4777.7870	7380.3861	16628.37	
4	8.4905	109.9351	5072.4370	6655.0917	16967.00	
5	7.9268	120.2876	4735.6685	7281.7963	17509.25	
6	6.8758	112.4345	4107.7748	6806.3967	18763.26	
7	8.4141	123.2869	5026.7937	7463.3636	21585.26	
8	6.8230	112.0959	4076.2308	6785.8991	23056.43	
9	7.5334	112.6603	4500.6415	6820.0659	23961.18	
10	8.4729	120.4488	5061.9223	7291.5548	29444.81	
11	7.6802	113.7084	4588.3435	6883.5142	30130.04	
12	8.3378	110.1770	4981.2102	6669.7355	32732.96	
13	8.2850	116.4820	4949.6661	7051.4184	35907.57	
14	8.1969	117.5140	4897.0330	7113.8921	51960.43	
15	7.5393	113.2569	4504.1663	6856.1820	62178.00	
16	8.2497	125.8669	4928.5770	7619.5479	62571.42	
17	8.2674	108.2419	4939.1514	6552.5912	75341.99	
18	8.2321	125.1574	4918.0623	7576.5972	77206.71	
19	8.4376	109.9351	5040.8332	6655.0917	79027.41	
20	8.2380	123.8674	4921.5871	7498.5051	83821.14	
21	8.2556	122.9160	4932.1018	7440.9106	89274.37	
22	8.3378	108.9514	4981.2102	6595.5419	101987.30	
23	8.2908	109.8061	4953.1312	6647.2825	108637.27	
24	8.4259	122.6902	5033.8433	7427.2414	124499.90	
25	8.1088	117.9978	4844.3998	7143.1797	128271.93	
26	8.1617	113.4827	4876.0036	6869.8511	129322.94	
27	8.2380	126.2378	4921.5871	7642.0009	133134.23	
28	8.2145	109.0482	4907.5477	6601.4018	134878.13	
29	8.1088	122.6902	4844.3998	7427.2414	140259.41	
30	7.9797	113.9987	4767.2723	6901.0880	140863.72	
31	8.0619	114.5308	4816.3806	6933.2995	145901.65	
32	8.1852	122.2871	4890.0431	7402.8391	148262.27	
33	7.9562	123.5610	4753.2328	7479.9567	156829.27	
34	7.8740	112.1281	4704.1244	6787.8483	157282.41	
35	8.1441	114.5308	4865.4889	6933.2995	158001.48	
36	8.4024	121.4970	5019.8038	7355.0092	158875.74	
37	8.3672	109.6448	4998.7745	6637.5179	159031.46	
38	8.2674	119.4813	4939.1514	7232.9857	159570.65	
39	8.3026	123.0289	4960.1808	7447.7452	160120.58	
40	8.3026	125.5122	4960.1808	7598.0756	161694.88	
41	8.0266	122.5773	4795.2915	7420.4069	161861.54	
42	8.0266	125.3832	4795.2915	7590.2664	175439.59	
43	8.3672	123.3030	4998.7745	7464.3382	184790.75	
44	8.1852	123.3030	4890.0431	7464.3382	188044.88	
45	7.9973	122.4967	4777.7870	7415.5276	194317.26	
46	7.9209	122.2548	4732.1437	7400.8838	196393.08	
47	8.1852	119.6264	4890.0431	7241.7695	196832.84	
48	8.4670	121.5776	5058.3975	7359.8885	196848.57	
49	8.1617	121.4808	4876.0036	7354.0285	198227.27	
50	8.2439	121.2228	4925.1120	7338.4101	203029.37	
51	8.0560	120.3037	4812.8558	7282.7710	204921.71	
52	8.0795	120.5294	4826.8953	7296.4340	204942.71	
53	8.2204	119.9167	4911.0725	7259.3433	206182.14	
54	8.2439	118.7556	4925.1120	7189.0543	213476.54	
55	7.7800	123.4159	4647.9665	7471.1728	218220.34	
56	8.1206	119.5297	4851.4495	7235.9157	220611.73	
57	8.1675	124.2544	4879.4687	7521.9327	221526.51	
58	8.2321	124.7704	4918.0623	7553.1696	223975.01	
59	8.1264	123.8351	4854.9145	7496.5497	225776.58	
60	8.2086	125.5767	4904.0229	7601.9802	228625.75	
61	8.3789	125.4315	5005.7643	7593.1903	229663.12	
62	7.8916	123.4642	4714.6391	7474.0967	236274.14	
63	8.0619	121.3357	4816.3806	7345.2447	237691.43	
64	8.1675	119.7877	4879.4687	7251.5341	239405.62	
65	7.8622	120.2553	4697.0748	7279.8410	242410.13	
66	8.3202	122.6257	4970.6955	7423.3368	244858.79	
67	8.0971	121.2228	4837.4100	7338.4101	255777.09	
68	8.0442	124.6253	4805.8062	7544.3857	267505.25	
69	8.0266	121.1583	4795.2915	7334.5055	282632.78	
70	8.1264	122.2871	4854.9145	7402.8391	283776.91	
71	7.7683	128.6888	4640.9766	7790.3760	286091.70	
72	8.0853	121.9162	4830.3604	7380.3861	286397.38	
73	7.9444	119.8360	4746.1832	7254.4580	300608.46	
74	7.9386	119.8683	4742.7181	7256.4133	300863.85	
75	8.0619	122.8837	4816.3806	7438.9552	322052.26	
76	8.1499	120.4972	4868.9540	7294.4848	323701.12	
77	8.0325	120.8842	4798.8163	7317.9124	325332.22	
78	8.1147	121.9001	4847.9246	7379.4115	328391.37	
79	8.1030	124.5285	4840.9348	7538.5258	337753.48	
80	8.1147	120.5617	4847.9246	7298.3894	359282.32	
81	8.1675	124.7220	4879.4687	7550.2396	403157.20	
